sentence_id,sentence,direction,modifier_category,tone_label,distance_cm,rater_id,x_m,y_m,amplitude,radius
s0061,Let's shift the handlebar backward and to the right slightly gently now.,back_right,slightly,gentle,5,rater_1,0.03406071445053751,-0.03722866821112952,37.68777350949204,0.16034549158886666
s0061,Let's shift the handlebar backward and to the right slightly gently now.,back_right,slightly,gentle,5,rater_2,0.03176593748806497,-0.031687494373775056,34.539555496646614,0.13148330771827238
s0061,Let's shift the handlebar backward and to the right slightly gently now.,back_right,slightly,gentle,5,rater_3,0.03668690231402834,-0.034049568612300914,35.48874419050073,0.13925267968907046
s0062,Can you bring the handlebar forward and to the right slightly gently.,forward_right,slightly,gentle,5,rater_1,0.03638302274257238,0.03274698743250823,39.139184541056075,0.1595703325660414
s0062,Can you bring the handlebar forward and to the right slightly gently.,forward_right,slightly,gentle,5,rater_2,0.03277096138575549,0.0425038038033495,32.64068912122851,0.12429611808058523
s0062,Can you bring the handlebar forward and to the right slightly gently.,forward_right,slightly,gentle,5,rater_3,0.034671956899083436,0.038042068487366486,36.724206760251974,0.14690447619275043
s0063,Please nudge the handlebar forward slightly gently now.,forward,slightly,gentle,5,rater_1,0.004764000145160641,0.05100980818183428,36.955313928434215,0.1572650244549924
s0063,Please nudge the handlebar forward slightly gently now.,forward,slightly,gentle,5,rater_2,-0.004357538030104003,0.04976572310416394,33.31546116683506,0.12453173566321254
s0063,Please nudge the handlebar forward slightly gently now.,forward,slightly,gentle,5,rater_3,-0.004467409538449743,0.04996918261932446,36.17817236802528,0.13872352485780254
s0064,Let's shift the grip forward-left.,forward_left,no_modifier,neutral,15,rater_1,-0.10202667593436969,0.10810585824396614,57.426212080423944,0.17470087362917366
s0064,Let's shift the grip forward-left.,forward_left,no_modifier,neutral,15,rater_2,-0.10641865448491578,0.10357251692175863,49.116987006817325,0.1524344280126362
s0064,Let's shift the grip forward-left.,forward_left,no_modifier,neutral,15,rater_3,-0.10364048157057462,0.10836196583132103,51.18378487175994,0.16290471051907696
s0065,Can you pull the handlebar forward-left a lot firmly.,forward_left,a_lot,harsh,20,rater_1,-0.13056794212065742,0.14133671693670025,60.0,0.17759168137234854
s0065,Can you pull the handlebar forward-left a lot firmly.,forward_left,a_lot,harsh,20,rater_2,-0.145624571527678,0.13518879109054488,60.0,0.15439302423112447
s0065,Can you pull the handlebar forward-left a lot firmly.,forward_left,a_lot,harsh,20,rater_3,-0.14321724554024942,0.14266937910790922,60.0,0.16561991931173312
s0066,pull the handlebar to the left slightly gently now.,left,slightly,gentle,5,rater_1,-0.047790956836914825,0.00435654380432423,36.188648744451726,0.16325389483817673
s0066,pull the handlebar to the left slightly gently now.,left,slightly,gentle,5,rater_2,-0.049123730640795116,0.0009006959782547994,33.43703138229074,0.1372209533937716
s0066,pull the handlebar to the left slightly gently now.,left,slightly,gentle,5,rater_3,-0.05009313077059878,-0.0010551490935219502,34.72117257834651,0.1430141356421578
s0067,slide the grip backward slightly.,back,slightly,neutral,5,rater_1,-0.002070079535193693,-0.049587824576167214,37.31684080120725,0.13679994682544705
s0067,slide the grip backward slightly.,back,slightly,neutral,5,rater_2,9.028043382130738e-05,-0.050802636086702345,36.27270831353587,0.10394681275275963
s0067,slide the grip backward slightly.,back,slightly,neutral,5,rater_3,0.0012710709741360206,-0.05073464188215021,37.81508187528449,0.1223786995077703
s0068,I want the handlebar moved forward firmly.,forward,no_modifier,harsh,15,rater_1,0.01053054860737632,0.14621825098940625,59.589120577210394,0.14278661506280335
s0068,I want the handlebar moved forward firmly.,forward,no_modifier,harsh,15,rater_2,-0.010683212618821561,0.1494466759368183,52.47492950858841,0.11931525067705365
s0068,I want the handlebar moved forward firmly.,forward,no_modifier,harsh,15,rater_3,-0.0007012053530723813,0.14894222319989034,54.52437485805077,0.14478603541449614
s0069,Could you pull the grip to the left a lot firmly now.,left,a_lot,harsh,20,rater_1,-0.19459634716115554,0.0042109005232587255,60.0,0.17963493246121867
s0069,Could you pull the grip to the left a lot firmly now.,left,a_lot,harsh,20,rater_2,-0.19874527596812547,-0.007222010797543517,60.0,0.14131787008357177
s0069,Could you pull the grip to the left a lot firmly now.,left,a_lot,harsh,20,rater_3,-0.19919742792098735,0.00024344741485741962,60.0,0.15944549337619893
s0070,"Could you move the handlebar forward-right a lot firmly, please.",forward_right,a_lot,harsh,20,rater_1,0.15080200334904198,0.13620443076881975,60.0,0.1683940532617677
s0070,"Could you move the handlebar forward-right a lot firmly, please.",forward_right,a_lot,harsh,20,rater_2,0.13330056210245952,0.1471217251742089,60.0,0.15799055369541323
s0070,"Could you move the handlebar forward-right a lot firmly, please.",forward_right,a_lot,harsh,20,rater_3,0.1452882533242559,0.1457328102852491,60.0,0.15917787666420444
s0071,Let's shift the handle forward a lot firmly.,forward,a_lot,harsh,20,rater_1,0.009259754763556755,0.19690747058533636,60.0,0.16975502772154052
s0071,Let's shift the handle forward a lot firmly.,forward,a_lot,harsh,20,rater_2,-0.011828053763712217,0.1994446652367261,60.0,0.1525144086286847
s0071,Let's shift the handle forward a lot firmly.,forward,a_lot,harsh,20,rater_3,-0.003938970808340667,0.20409524680866878,60.0,0.15360153557907819
s0072,Could you pull the grip backward now.,back,no_modifier,neutral,15,rater_1,-0.001449446492845927,-0.1555376445910397,54.2826123844626,0.1626687629721834
s0072,Could you pull the grip backward now.,back,no_modifier,neutral,15,rater_2,0.0033189712454022996,-0.1452066459114519,52.405577602620745,0.14297664411447494
s0072,Could you pull the grip backward now.,back,no_modifier,neutral,15,rater_3,-0.0009119771372272328,-0.1474851734475967,52.93245653433563,0.16820892925094127
s0073,Could you slide the grip forward-left moderately.,forward_left,moderately,neutral,10,rater_1,-0.0684193952429571,0.07394369960196674,47.39427974706715,0.1473253118420727
s0073,Could you slide the grip forward-left moderately.,forward_left,moderately,neutral,10,rater_2,-0.07491127466060461,0.0717818838334059,44.68683634576919,0.12264190215994256
s0073,Could you slide the grip forward-left moderately.,forward_left,moderately,neutral,10,rater_3,-0.07528894902086854,0.07410096747596115,44.59219730702968,0.13493524803903226
s0074,Could you nudge the handle backward moderately.,back,moderately,neutral,10,rater_1,-0.0015780415960230509,-0.10349401844200122,45.19067900063463,0.15335239368541317
s0074,Could you nudge the handle backward moderately.,back,moderately,neutral,10,rater_2,0.002768334393600985,-0.09996804652549694,45.20987909859742,0.1247876240895819
s0074,Could you nudge the handle backward moderately.,back,moderately,neutral,10,rater_3,0.0013735632393988507,-0.09841492708409107,45.98683876827207,0.14865119401498297
s0075,Please pull the handlebar backward a lot firmly now.,back,a_lot,harsh,20,rater_1,-0.007569457510791902,-0.2059700933880431,60.0,0.17106109103217074
s0075,Please pull the handlebar backward a lot firmly now.,back,a_lot,harsh,20,rater_2,0.00738240063908335,-0.1982693833709865,60.0,0.14650144278415986
s0075,Please pull the handlebar backward a lot firmly now.,back,a_lot,harsh,20,rater_3,0.0003733076037541244,-0.1968085420250191,60.0,0.17030755720404894
s0076,"Could you slide the handle forward moderately, please.",forward,moderately,neutral,10,rater_1,0.01093325737756124,0.0975751216797808,46.6995680539592,0.15382182996295443
s0076,"Could you slide the handle forward moderately, please.",forward,moderately,neutral,10,rater_2,-0.007787195773334036,0.09955871960599123,42.32847778364436,0.13185174697699345
s0076,"Could you slide the handle forward moderately, please.",forward,moderately,neutral,10,rater_3,0.0007925167681801101,0.10025804641884156,45.90372829633878,0.13665602194325366
s0077,"Let's bring the handle forward-left slightly gently, please.",forward_left,slightly,gentle,5,rater_1,-0.03267099099386154,0.03463756275824617,36.01139277669112,0.1647269717803806
s0077,"Let's bring the handle forward-left slightly gently, please.",forward_left,slightly,gentle,5,rater_2,-0.035844294389053705,0.03804323732868629,34.424334278951875,0.12179656462214299
s0077,"Let's bring the handle forward-left slightly gently, please.",forward_left,slightly,gentle,5,rater_3,-0.03723990815626243,0.03607380367896323,36.57382726082766,0.13487436838551312
s0078,Please move the handlebar backward and to the right a lot firmly.,back_right,a_lot,harsh,20,rater_1,0.14175993539192677,-0.1522757789166726,60.0,0.17262731883508167
s0078,Please move the handlebar backward and to the right a lot firmly.,back_right,a_lot,harsh,20,rater_2,0.14612831933344378,-0.1298031570478127,60.0,0.15260862007041628
s0078,Please move the handlebar backward and to the right a lot firmly.,back_right,a_lot,harsh,20,rater_3,0.1413539405759557,-0.14422663284992635,60.0,0.17680691893008518
s0079,Let's shift the grip to the left.,left,no_modifier,neutral,15,rater_1,-0.14480395729568796,0.0023287951568603388,55.14157956134573,0.16388195977053777
s0079,Let's shift the grip to the left.,left,no_modifier,neutral,15,rater_2,-0.15074855773919363,-0.005130204981894127,53.116936358323116,0.15179397507315395
s0079,Let's shift the grip to the left.,left,no_modifier,neutral,15,rater_3,-0.1494964315715564,-0.0030535727300212354,52.197284491281145,0.15523808234723735
s0080,Could you nudge the handlebar backward and to the right moderately now.,back_right,moderately,neutral,10,rater_1,0.07291119358007504,-0.07455091881341151,47.20439494214329,0.1427992082118241
s0080,Could you nudge the handlebar backward and to the right moderately now.,back_right,moderately,neutral,10,rater_2,0.07456417014507999,-0.06554054102102465,44.03867225736692,0.14540273546457366
s0080,Could you nudge the handlebar backward and to the right moderately now.,back_right,moderately,neutral,10,rater_3,0.07514298674691706,-0.06937262817454022,45.8745179335234,0.1321989098959666
s0081,Please slide the grip to the right moderately firmly now.,right,moderately,harsh,10,rater_1,0.10140330888560606,-0.003945436772906864,49.37584935390818,0.13341400833710018
s0081,Please slide the grip to the right moderately firmly now.,right,moderately,harsh,10,rater_2,0.09399598477210577,0.004952063373378376,46.2088152122536,0.10679927751795083
s0081,Please slide the grip to the right moderately firmly now.,right,moderately,harsh,10,rater_3,0.10456579669166396,0.0016241757048981228,48.10254677853271,0.12681765077078988
s0082,Could you shift the handlebar to the left moderately now.,left,moderately,neutral,10,rater_1,-0.0975467084737636,0.0028889634107745854,44.76371965107178,0.15292865960064136
s0082,Could you shift the handlebar to the left moderately now.,left,moderately,neutral,10,rater_2,-0.09981348962495527,-0.0037931314495781984,44.600718708749405,0.12792691498933884
s0082,Could you shift the handlebar to the left moderately now.,left,moderately,neutral,10,rater_3,-0.09977110035071189,0.002288634393297775,44.723599829844034,0.13308455434164104
s0083,Could you pull the handle forward and to the right moderately for me.,forward_right,moderately,neutral,10,rater_1,0.07411563007642305,0.06634973310712174,46.934307070060804,0.14515897036136485
s0083,Could you pull the handle forward and to the right moderately for me.,forward_right,moderately,neutral,10,rater_2,0.06687905661338532,0.0774529455218313,43.997654348186664,0.13182234634341153
s0083,Could you pull the handle forward and to the right moderately for me.,forward_right,moderately,neutral,10,rater_3,0.0713930262670419,0.07113286308576455,44.95791469589481,0.14192904916673174
s0084,Could you shift the grip back-left moderately gently.,back_left,moderately,gentle,10,rater_1,-0.07048331496447911,-0.07286968674022407,42.18776681086818,0.1708043363508282
s0084,Could you shift the grip back-left moderately gently.,back_left,moderately,gentle,10,rater_2,-0.07036662216144318,-0.07261777317108412,38.331783372034465,0.1476852283313528
s0084,Could you shift the grip back-left moderately gently.,back_left,moderately,gentle,10,rater_3,-0.07204206812912192,-0.0715177496018133,40.27271501051606,0.16263541131775006
s0085,Please pull the handle back-left a lot firmly for me.,back_left,a_lot,harsh,20,rater_1,-0.1434419951285279,-0.13683670883314605,60.0,0.17886122408132354
s0085,Please pull the handle back-left a lot firmly for me.,back_left,a_lot,harsh,20,rater_2,-0.13537808332070572,-0.1450060407205177,60.0,0.14427184193002196
s0085,Please pull the handle back-left a lot firmly for me.,back_left,a_lot,harsh,20,rater_3,-0.14201643727889704,-0.14334704454869918,60.0,0.16091809168859975
s0086,Can you pull the handle backward and to the left.,back_left,no_modifier,neutral,15,rater_1,-0.10552570447916665,-0.10669583600330804,54.890574488969975,0.16076739076943825
s0086,Can you pull the handle backward and to the left.,back_left,no_modifier,neutral,15,rater_2,-0.10467120618849472,-0.10343777460915449,52.268752734548286,0.14936669086139565
s0086,Can you pull the handle backward and to the left.,back_left,no_modifier,neutral,15,rater_3,-0.1012571646864651,-0.1091632582392863,52.132562623702675,0.15258533158820262
s0087,Let's slide the grip to the right firmly now.,right,no_modifier,harsh,15,rater_1,0.1535345495510394,-0.009000075629617708,54.97460362391721,0.14583190038576474
s0087,Let's slide the grip to the right firmly now.,right,no_modifier,harsh,15,rater_2,0.1447295282270607,0.009546517074165697,54.861620316550805,0.1337969464328383
